Date,T2M,RH2M,WS10M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,City
2018-03-11,14.8,85.06,2.39,3.06,3.17,5.88,"Los Angeles, California"
2018-03-12,16.33,72.81,1.97,0.3,5.01,6.0,"Los Angeles, California"
2018-03-13,15.44,82.69,2.55,3.48,2.92,6.01,"Los Angeles, California"
2018-03-14,12.65,80.75,4.37,6.31,4.41,6.21,"Los Angeles, California"
2018-03-15,11.96,68.19,4.1,5.85,6.04,6.55,"Los Angeles, California"
2018-03-16,10.47,78.12,3.91,4.97,4.0,6.37,"Los Angeles, California"
2018-03-17,10.18,71.38,4.07,2.69,5.24,6.48,"Los Angeles, California"
2018-03-18,10.42,58.44,2.51,0.04,5.9,6.57,"Los Angeles, California"
2018-03-19,13.62,43.44,2.69,0.0,6.24,6.6,"Los Angeles, California"
2018-03-20,15.3,48.12,1.64,0.79,3.13,6.2,"Los Angeles, California"
2018-03-21,16.18,66.75,1.44,15.41,1.49,6.2,"Los Angeles, California"
2018-03-22,14.55,88.88,3.48,25.72,1.83,6.25,"Los Angeles, California"
2018-03-23,13.57,81.62,2.62,0.23,6.26,6.77,"Los Angeles, California"
2018-03-24,11.56,77.12,2.67,0.05,5.39,6.89,"Los Angeles, California"
2018-03-25,11.04,64.88,3.32,0.01,5.96,7.02,"Los Angeles, California"
2018-03-26,11.25,52.38,4.2,0.0,6.81,7.08,"Los Angeles, California"
2018-03-27,14.35,37.62,4.61,0.0,7.06,7.13,"Los Angeles, California"
2018-03-28,16.11,50.62,2.09,0.0,6.86,6.91,"Los Angeles, California"
2018-03-29,17.27,54.0,1.93,0.0,6.78,6.9,"Los Angeles, California"
2018-03-30,18.62,48.69,2.1,0.0,6.68,7.06,"Los Angeles, California"
2018-03-31,16.63,49.44,1.8,0.0,6.02,7.03,"Los Angeles, California"
2018-04-01,13.51,68.44,1.48,0.0,5.34,7.05,"Los Angeles, California"
2018-04-02,13.64,78.88,2.73,0.0,5.84,7.0,"Los Angeles, California"
2018-04-03,15.65,75.19,1.92,0.0,6.86,7.09,"Los Angeles, California"
2018-04-04,14.98,73.44,1.89,0.0,6.36,7.13,"Los Angeles, California"
2018-04-05,15.13,66.19,2.09,0.0,6.04,7.08,"Los Angeles, California"
2018-04-06,16.3,75.19,3.13,0.03,5.72,7.05,"Los Angeles, California"
2018-04-07,16.79,81.94,3.3,0.26,5.13,6.96,"Los Angeles, California"
2018-04-08,17.09,52.69,3.08,0.0,7.15,7.58,"Los Angeles, California"
2018-04-09,22.36,34.31,3.38,0.0,7.43,7.69,"Los Angeles, California"
2018-04-10,22.19,35.25,2.45,0.0,7.21,7.46,"Los Angeles, California"
2018-04-11,16.99,62.81,3.08,0.14,7.48,7.63,"Los Angeles, California"
2018-04-12,13.27,52.69,6.73,0.02,7.33,7.94,"Los Angeles, California"
2018-04-13,16.3,34.44,4.43,0.0,7.83,7.89,"Los Angeles, California"
2018-04-14,18.65,30.75,3.11,0.0,7.89,7.91,"Los Angeles, California"
2018-04-15,16.23,50.5,2.19,0.03,5.58,7.46,"Los Angeles, California"
2018-04-16,11.97,69.75,4.86,0.03,6.33,7.92,"Los Angeles, California"
2018-04-17,12.55,52.94,2.93,0.02,7.89,7.98,"Los Angeles, California"
2018-04-18,13.69,53.88,3.67,0.0,7.41,7.81,"Los Angeles, California"
2018-04-19,11.78,63.12,4.29,0.81,5.94,7.8,"Los Angeles, California"
2018-04-20,14.62,59.94,2.2,0.0,7.76,7.83,"Los Angeles, California"
2018-04-21,18.93,43.38,2.41,0.0,7.45,7.86,"Los Angeles, California"
2018-04-22,19.83,43.31,2.46,0.0,7.76,7.8,"Los Angeles, California"
2018-04-23,18.67,49.19,2.19,0.0,7.87,8.05,"Los Angeles, California"
2018-04-24,17.62,45.5,2.09,0.0,7.24,7.95,"Los Angeles, California"
2018-04-25,16.85,46.81,2.2,0.0,7.46,7.8,"Los Angeles, California"
2018-04-26,14.28,65.19,1.74,0.0,7.71,7.82,"Los Angeles, California"
2018-04-27,14.31,67.0,2.48,0.0,7.9,8.24,"Los Angeles, California"
2018-04-28,14.89,67.19,3.16,0.0,7.99,8.15,"Los Angeles, California"
2018-04-29,14.26,73.62,3.3,0.0,7.15,8.2,"Los Angeles, California"
2018-04-30,13.32,76.06,2.87,0.08,5.2,8.01,"Los Angeles, California"
2018-05-01,11.85,74.38,2.91,1.68,3.51,7.7,"Los Angeles, California"
2018-05-02,13.19,75.06,2.41,0.59,5.13,7.8,"Los Angeles, California"
2018-05-03,16.87,61.81,2.04,0.02,8.11,8.16,"Los Angeles, California"
2018-05-04,21.49,40.75,2.77,0.0,7.9,8.19,"Los Angeles, California"
2018-05-05,22.78,34.19,2.81,0.0,7.32,8.21,"Los Angeles, California"
2018-05-06,20.47,43.5,2.16,0.0,5.98,8.39,"Los Angeles, California"
2018-05-07,19.32,47.62,2.22,0.03,8.27,8.31,"Los Angeles, California"
2018-05-08,18.88,52.69,2.09,0.03,7.68,8.06,"Los Angeles, California"
2018-05-09,20.05,60.94,2.66,0.12,8.09,8.17,"Los Angeles, California"
2018-05-10,17.95,65.81,2.84,0.01,8.16,8.41,"Los Angeles, California"
2018-05-11,14.87,82.75,3.59,0.6,4.5,8.25,"Los Angeles, California"
2018-05-12,14.48,77.94,2.93,0.42,5.27,8.47,"Los Angeles, California"
2018-05-13,14.93,76.5,2.96,0.19,5.85,8.31,"Los Angeles, California"
2018-05-14,15.51,75.5,3.33,0.01,8.09,8.31,"Los Angeles, California"
2018-05-15,15.18,72.88,2.94,0.0,8.27,8.42,"Los Angeles, California"
2018-05-16,15.4,63.31,2.73,0.0,8.53,8.6,"Los Angeles, California"
2018-05-17,15.39,72.25,2.8,0.0,8.39,8.53,"Los Angeles, California"
2018-05-18,16.08,78.56,2.8,0.0,7.25,8.35,"Los Angeles, California"
2018-05-19,16.85,79.19,3.23,0.0,7.05,8.24,"Los Angeles, California"
2018-05-20,16.0,76.94,2.95,0.09,5.89,8.32,"Los Angeles, California"
2018-05-21,14.51,79.38,2.97,0.32,4.74,8.02,"Los Angeles, California"
2018-05-22,15.3,78.0,2.77,0.06,6.51,8.19,"Los Angeles, California"
2018-05-23,15.96,74.38,2.72,0.09,6.43,8.31,"Los Angeles, California"
2018-05-24,15.73,72.31,3.05,0.14,5.79,8.57,"Los Angeles, California"
2018-05-25,15.02,74.19,4.3,0.11,6.14,8.63,"Los Angeles, California"
2018-05-26,15.65,73.56,3.25,0.02,6.92,8.52,"Los Angeles, California"
2018-05-27,17.37,69.94,2.2,0.02,8.17,8.53,"Los Angeles, California"
2018-05-28,18.85,66.94,2.12,0.03,8.37,8.65,"Los Angeles, California"
2018-05-29,18.43,67.69,2.35,0.05,7.32,8.42,"Los Angeles, California"
2018-05-30,16.76,74.38,2.99,0.18,5.69,8.47,"Los Angeles, California"
2018-05-31,16.01,74.88,3.1,0.05,7.23,8.87,"Los Angeles, California"
2018-06-01,18.45,56.62,2.05,0.0,8.66,8.72,"Los Angeles, California"
2018-06-02,21.27,44.12,2.04,0.0,8.6,8.69,"Los Angeles, California"
2018-06-03,21.9,48.69,2.3,0.0,8.67,8.74,"Los Angeles, California"
2018-06-04,20.56,48.75,2.49,0.0,8.25,8.82,"Los Angeles, California"
2018-06-05,17.84,67.69,2.52,0.0,7.44,8.54,"Los Angeles, California"
2018-06-06,16.98,71.31,2.43,0.0,7.94,8.83,"Los Angeles, California"
2018-06-07,17.83,62.38,2.36,0.0,8.22,8.64,"Los Angeles, California"
2018-06-08,21.36,51.31,2.13,0.0,8.51,8.59,"Los Angeles, California"
2018-06-09,21.19,55.56,2.89,0.0,8.7,8.78,"Los Angeles, California"
2018-06-10,21.19,46.88,2.46,0.0,8.61,8.75,"Los Angeles, California"
2018-06-11,22.38,45.06,2.23,0.0,8.51,8.57,"Los Angeles, California"
2018-06-12,22.73,45.12,2.2,0.0,8.53,8.61,"Los Angeles, California"
2018-06-13,22.8,38.38,2.1,0.0,8.69,8.83,"Los Angeles, California"
2018-06-14,22.24,45.0,2.46,0.0,8.68,8.9,"Los Angeles, California"
2018-06-15,20.81,50.62,3.03,0.0,7.17,8.72,"Los Angeles, California"
2018-06-16,17.07,70.25,4.17,0.0,6.75,8.84,"Los Angeles, California"
2018-06-17,15.61,74.12,3.42,0.04,5.55,8.95,"Los Angeles, California"
2018-06-18,17.72,72.81,3.41,0.0,8.66,8.83,"Los Angeles, California"
2018-06-19,19.78,65.56,2.21,0.0,8.68,8.84,"Los Angeles, California"
2018-06-20,21.46,56.56,2.34,0.0,8.7,8.89,"Los Angeles, California"
2018-06-21,20.59,63.56,2.35,0.0,8.56,9.03,"Los Angeles, California"
2018-06-22,21.75,49.75,2.3,0.0,8.6,9.04,"Los Angeles, California"
2018-06-23,19.44,61.06,3.09,0.0,7.95,8.74,"Los Angeles, California"
2018-06-24,19.46,61.94,3.03,0.0,7.73,8.51,"Los Angeles, California"
2018-06-25,19.87,52.69,2.12,0.0,8.48,8.64,"Los Angeles, California"
2018-06-26,20.69,49.94,2.08,0.0,8.49,8.67,"Los Angeles, California"
2018-06-27,20.83,46.62,2.23,0.0,8.64,8.78,"Los Angeles, California"
2018-06-28,19.81,52.69,2.62,0.0,8.73,8.92,"Los Angeles, California"
2018-06-29,19.44,67.56,2.82,0.0,8.02,8.69,"Los Angeles, California"
2018-06-30,20.6,60.94,2.59,0.0,7.77,8.41,"Los Angeles, California"
2018-07-01,21.45,48.25,2.09,0.0,8.08,8.34,"Los Angeles, California"
2018-07-02,20.62,51.94,1.98,0.0,8.35,8.5,"Los Angeles, California"
2018-07-03,19.83,59.75,2.48,0.0,8.31,8.63,"Los Angeles, California"
2018-07-04,21.05,55.88,2.8,0.0,8.67,8.88,"Los Angeles, California"
2018-07-05,26.05,35.0,2.74,0.0,8.41,8.86,"Los Angeles, California"
2018-07-06,33.3,19.81,4.14,0.0,8.37,8.51,"Los Angeles, California"
2018-07-07,31.66,28.94,3.3,0.15,6.84,7.95,"Los Angeles, California"
2018-07-08,29.9,35.81,2.44,0.49,7.42,7.93,"Los Angeles, California"
2018-07-09,27.91,36.06,2.43,0.0,7.01,7.97,"Los Angeles, California"
2018-07-10,25.83,44.69,2.72,0.01,6.81,7.99,"Los Angeles, California"
2018-07-11,25.86,46.94,2.42,0.11,6.9,8.0,"Los Angeles, California"
2018-07-12,25.28,53.81,2.24,0.02,7.05,7.81,"Los Angeles, California"
2018-07-13,25.53,45.06,2.18,0.0,8.02,8.12,"Los Angeles, California"
2018-07-14,25.61,48.75,2.38,0.0,8.15,8.19,"Los Angeles, California"
2018-07-15,25.27,50.19,2.32,0.0,8.04,8.11,"Los Angeles, California"
2018-07-16,23.81,51.69,2.26,0.0,7.68,8.05,"Los Angeles, California"
2018-07-17,24.15,55.5,2.05,0.0,7.69,8.0,"Los Angeles, California"
2018-07-18,22.98,66.38,2.33,0.05,5.96,7.81,"Los Angeles, California"
2018-07-19,24.87,65.44,3.03,0.01,7.92,8.04,"Los Angeles, California"
2018-07-20,24.33,67.75,2.8,0.01,7.98,8.05,"Los Angeles, California"
2018-07-21,23.39,67.88,2.45,0.0,7.56,8.0,"Los Angeles, California"
2018-07-22,25.1,53.44,2.52,0.0,8.04,8.11,"Los Angeles, California"
2018-07-23,28.08,48.0,2.62,0.0,8.03,8.12,"Los Angeles, California"
2018-07-24,29.12,44.75,2.48,0.0,7.98,8.13,"Los Angeles, California"
2018-07-25,27.83,44.06,2.2,0.0,8.18,8.31,"Los Angeles, California"
2018-07-26,26.91,41.62,2.29,0.0,7.93,8.11,"Los Angeles, California"
2018-07-27,26.19,42.75,2.21,0.0,7.81,8.01,"Los Angeles, California"
2018-07-28,24.9,48.31,2.42,0.0,7.74,7.99,"Los Angeles, California"
2018-07-29,26.15,41.56,2.33,0.01,7.81,7.91,"Los Angeles, California"
2018-07-30,27.04,42.25,1.93,0.0,7.29,7.67,"Los Angeles, California"
2018-07-31,27.75,41.81,2.04,0.01,7.23,7.62,"Los Angeles, California"
2018-08-01,27.44,41.0,2.29,0.0,7.58,7.64,"Los Angeles, California"
2018-08-02,26.18,44.12,2.13,0.0,7.65,7.77,"Los Angeles, California"
2018-08-03,26.9,36.75,2.14,0.0,8.02,8.04,"Los Angeles, California"
2018-08-04,26.36,41.75,2.32,0.0,8.07,8.1,"Los Angeles, California"
2018-08-05,26.42,40.94,2.73,0.0,8.22,8.27,"Los Angeles, California"
2018-08-06,27.96,33.38,2.55,0.0,8.16,8.2,"Los Angeles, California"
2018-08-07,27.9,38.62,2.52,0.0,7.98,8.02,"Los Angeles, California"
2018-08-08,27.19,36.38,3.29,0.0,7.75,7.79,"Los Angeles, California"
2018-08-09,28.69,35.81,2.8,0.01,7.06,7.52,"Los Angeles, California"
2018-08-10,26.87,43.88,2.57,0.03,6.27,7.15,"Los Angeles, California"
2018-08-11,24.94,52.94,2.41,0.02,7.12,7.13,"Los Angeles, California"
2018-08-12,23.87,56.94,2.46,0.02,7.18,7.3,"Los Angeles, California"
2018-08-13,23.76,46.56,2.34,0.0,7.44,7.45,"Los Angeles, California"
2018-08-14,23.28,46.56,2.29,0.0,7.57,7.6,"Los Angeles, California"
2018-08-15,23.64,54.88,2.44,0.0,7.56,7.61,"Los Angeles, California"
2018-08-16,24.43,61.81,2.17,0.07,7.29,7.42,"Los Angeles, California"
2018-08-17,24.83,66.69,2.23,0.0,7.27,7.4,"Los Angeles, California"
2018-08-18,24.61,66.94,2.27,0.0,7.27,7.46,"Los Angeles, California"
2018-08-19,25.57,59.06,2.23,0.0,7.59,7.61,"Los Angeles, California"
2018-08-20,23.33,65.06,2.55,0.17,7.12,7.54,"Los Angeles, California"
2018-08-21,23.07,55.06,2.2,0.0,7.22,7.56,"Los Angeles, California"
2018-08-22,22.92,51.0,2.45,0.0,7.52,7.55,"Los Angeles, California"
2018-08-23,22.8,48.06,2.38,0.0,7.65,7.66,"Los Angeles, California"
2018-08-24,21.72,53.31,2.2,0.0,7.57,7.72,"Los Angeles, California"
2018-08-25,21.36,64.25,2.13,0.0,7.3,7.49,"Los Angeles, California"
2018-08-26,20.73,62.62,2.09,0.0,7.29,7.58,"Los Angeles, California"
2018-08-27,19.83,59.19,2.3,0.0,7.17,7.44,"Los Angeles, California"
2018-08-28,20.6,62.5,1.94,0.0,6.94,7.34,"Los Angeles, California"
2018-08-29,22.8,51.5,2.07,0.0,7.18,7.3,"Los Angeles, California"
2018-08-30,23.37,38.19,2.16,0.0,6.95,7.44,"Los Angeles, California"
2018-08-31,22.97,50.0,2.58,0.0,7.41,7.4,"Los Angeles, California"
2018-09-01,21.39,70.06,2.56,0.0,7.0,7.14,"Los Angeles, California"
2018-09-02,22.1,72.0,2.35,0.0,6.56,7.01,"Los Angeles, California"
2018-09-03,22.21,72.44,2.16,0.0,6.3,6.88,"Los Angeles, California"
2018-09-04,21.77,63.44,1.99,0.0,6.46,6.8,"Los Angeles, California"
2018-09-05,21.69,60.06,2.11,0.0,6.19,6.81,"Los Angeles, California"
2018-09-06,22.19,49.44,1.98,0.0,6.76,7.0,"Los Angeles, California"
2018-09-07,24.12,39.88,1.8,0.0,7.04,7.13,"Los Angeles, California"
2018-09-08,26.83,34.62,2.41,0.0,7.1,7.15,"Los Angeles, California"
2018-09-09,25.91,39.12,2.16,0.0,7.05,7.11,"Los Angeles, California"
2018-09-10,22.44,55.25,2.5,0.0,7.02,7.06,"Los Angeles, California"
2018-09-11,20.9,64.06,2.37,0.0,6.93,6.99,"Los Angeles, California"
2018-09-12,20.09,67.06,2.2,0.0,6.9,6.94,"Los Angeles, California"
2018-09-13,22.77,43.25,2.41,0.0,7.0,7.0,"Los Angeles, California"
2018-09-14,25.23,29.44,2.62,0.0,6.81,6.82,"Los Angeles, California"
2018-09-15,22.84,43.44,2.07,0.0,6.82,6.83,"Los Angeles, California"
2018-09-16,23.15,36.88,2.31,0.0,6.86,6.86,"Los Angeles, California"
2018-09-17,22.82,33.69,2.22,0.0,6.91,6.92,"Los Angeles, California"
2018-09-18,21.55,41.38,2.23,0.0,6.81,6.81,"Los Angeles, California"
2018-09-19,21.48,46.88,2.43,0.0,6.84,6.83,"Los Angeles, California"
2018-09-20,21.28,56.75,2.33,0.01,6.72,6.74,"Los Angeles, California"
2018-09-21,22.19,44.81,2.06,0.0,6.49,6.49,"Los Angeles, California"
2018-09-22,24.08,40.31,2.16,0.0,6.18,6.28,"Los Angeles, California"
2018-09-23,21.69,53.69,1.88,0.0,6.17,6.25,"Los Angeles, California"
2018-09-24,19.14,64.81,1.88,0.0,6.22,6.34,"Los Angeles, California"
2018-09-25,20.62,63.19,1.85,0.0,5.87,6.21,"Los Angeles, California"
2018-09-26,22.7,48.12,1.83,0.0,6.1,6.2,"Los Angeles, California"
2018-09-27,24.21,36.62,1.9,0.0,5.88,6.09,"Los Angeles, California"
2018-09-28,21.09,52.19,2.55,0.0,5.57,6.08,"Los Angeles, California"
2018-09-29,18.79,60.56,2.4,0.07,6.05,6.16,"Los Angeles, California"
2018-09-30,21.37,59.88,2.6,0.0,5.9,5.97,"Los Angeles, California"
2018-10-01,24.27,50.0,2.27,0.0,5.51,5.73,"Los Angeles, California"
2018-10-02,22.12,58.38,2.52,0.01,3.78,5.54,"Los Angeles, California"
2018-10-03,19.27,79.88,3.0,1.69,2.87,5.62,"Los Angeles, California"
2018-10-04,18.62,79.0,2.69,0.42,4.53,5.7,"Los Angeles, California"
2018-10-05,19.88,72.38,1.95,0.05,5.62,5.77,"Los Angeles, California"
2018-10-06,18.91,75.5,2.57,0.05,4.58,5.65,"Los Angeles, California"
2018-10-07,18.4,68.19,2.01,0.01,5.59,5.78,"Los Angeles, California"
2018-10-08,18.01,66.69,2.05,0.15,5.69,5.7,"Los Angeles, California"
2018-10-09,17.14,69.81,2.29,0.23,5.53,5.61,"Los Angeles, California"
2018-10-10,16.24,73.56,2.32,0.11,5.35,5.5,"Los Angeles, California"
2018-10-11,16.76,71.19,2.39,0.25,5.25,5.41,"Los Angeles, California"
2018-10-12,19.18,65.75,2.72,2.95,3.86,5.21,"Los Angeles, California"
2018-10-13,17.62,83.75,2.64,10.51,3.7,5.14,"Los Angeles, California"
2018-10-14,18.0,71.62,1.8,0.23,4.78,5.28,"Los Angeles, California"
2018-10-15,17.39,28.06,6.96,0.0,5.75,5.76,"Los Angeles, California"
2018-10-16,18.19,34.81,3.15,0.0,5.56,5.55,"Los Angeles, California"
2018-10-17,19.04,38.88,2.3,0.0,5.45,5.47,"Los Angeles, California"
2018-10-18,20.19,39.0,2.34,0.0,5.22,5.28,"Los Angeles, California"
2018-10-19,21.34,37.19,3.51,0.0,5.27,5.28,"Los Angeles, California"
2018-10-20,21.76,40.81,2.63,0.0,5.26,5.27,"Los Angeles, California"
2018-10-21,20.1,62.44,1.94,0.01,4.94,4.93,"Los Angeles, California"
2018-10-22,18.69,64.75,1.89,0.01,4.86,4.93,"Los Angeles, California"
2018-10-23,19.66,57.06,1.73,0.0,4.92,4.93,"Los Angeles, California"
2018-10-24,19.98,54.88,2.16,0.0,4.94,4.92,"Los Angeles, California"
2018-10-25,20.14,47.12,2.06,0.0,4.74,4.77,"Los Angeles, California"
2018-10-26,22.94,32.5,1.89,0.0,4.79,4.78,"Los Angeles, California"
2018-10-27,22.84,31.94,2.07,0.0,4.77,4.79,"Los Angeles, California"
2018-10-28,21.58,33.88,1.96,0.0,4.41,4.71,"Los Angeles, California"
2018-10-29,19.21,54.38,2.15,0.0,4.43,4.59,"Los Angeles, California"
2018-10-30,17.53,48.88,2.39,0.0,4.64,4.66,"Los Angeles, California"
2018-10-31,18.43,29.81,2.82,0.0,4.68,4.78,"Los Angeles, California"
2018-11-01,20.3,33.5,2.04,0.0,4.08,4.57,"Los Angeles, California"
2018-11-02,22.03,38.25,2.82,0.0,4.53,4.56,"Los Angeles, California"
2018-11-03,21.64,39.19,2.69,0.0,4.51,4.6,"Los Angeles, California"
2018-11-04,21.35,43.62,2.59,0.0,3.58,4.35,"Los Angeles, California"
2018-11-05,18.51,60.25,1.78,0.01,4.26,4.27,"Los Angeles, California"
2018-11-06,17.53,66.88,1.88,0.0,4.29,4.26,"Los Angeles, California"
2018-11-07,16.41,66.31,2.59,0.0,4.14,4.34,"Los Angeles, California"
2018-11-08,17.22,37.75,4.96,0.0,4.33,4.38,"Los Angeles, California"
2018-11-09,16.87,21.0,6.04,0.0,4.5,4.52,"Los Angeles, California"
2018-11-10,15.67,34.69,2.88,0.0,4.45,4.46,"Los Angeles, California"
2018-11-11,15.64,34.5,3.47,0.0,4.44,4.44,"Los Angeles, California"
2018-11-12,15.02,23.0,4.59,0.0,4.38,4.43,"Los Angeles, California"
2018-11-13,15.19,24.0,3.7,0.0,3.76,4.3,"Los Angeles, California"
2018-11-14,17.15,25.44,3.06,0.0,4.11,4.14,"Los Angeles, California"
2018-11-15,17.81,31.06,2.26,0.0,3.74,4.01,"Los Angeles, California"
2018-11-16,17.12,40.19,1.82,0.0,3.42,3.87,"Los Angeles, California"
2018-11-17,15.19,56.0,1.98,0.0,3.48,3.75,"Los Angeles, California"
2018-11-18,16.65,42.44,1.81,0.0,3.31,3.74,"Los Angeles, California"
2018-11-19,15.98,45.62,2.04,0.01,2.3,3.81,"Los Angeles, California"
2018-11-20,15.85,61.5,2.02,0.01,3.85,3.86,"Los Angeles, California"
2018-11-21,14.87,77.44,2.44,3.47,3.43,3.7,"Los Angeles, California"
2018-11-22,14.56,82.12,3.17,5.86,3.4,3.78,"Los Angeles, California"
2018-11-23,14.35,79.12,2.62,0.02,3.32,3.68,"Los Angeles, California"
2018-11-24,15.06,84.0,2.12,0.11,3.26,3.69,"Los Angeles, California"
2018-11-25,15.05,57.56,3.44,0.03,3.34,3.64,"Los Angeles, California"
2018-11-26,15.65,35.19,3.09,0.0,3.62,3.76,"Los Angeles, California"
2018-11-27,16.04,43.06,2.38,0.0,3.14,3.6,"Los Angeles, California"
2018-11-28,14.05,75.0,2.51,2.47,2.92,3.53,"Los Angeles, California"
2018-11-29,13.5,86.94,7.12,30.4,2.06,3.53,"Los Angeles, California"
2018-11-30,12.15,73.69,4.34,0.3,2.68,3.63,"Los Angeles, California"
2018-12-01,10.82,74.56,4.2,0.09,3.45,3.6,"Los Angeles, California"
2018-12-02,9.89,63.56,4.1,0.05,3.48,3.69,"Los Angeles, California"
2018-12-03,11.74,51.38,2.51,0.0,3.57,3.61,"Los Angeles, California"
2018-12-04,12.33,43.06,4.43,0.08,3.34,3.57,"Los Angeles, California"
2018-12-05,11.33,76.12,4.45,19.58,1.49,3.32,"Los Angeles, California"
2018-12-06,11.75,90.0,4.86,39.22,0.91,3.35,"Los Angeles, California"
2018-12-07,13.22,73.12,2.56,1.32,3.04,3.47,"Los Angeles, California"
2018-12-08,13.37,67.69,2.43,0.0,3.5,3.5,"Los Angeles, California"
2018-12-09,13.7,64.44,2.7,0.0,2.74,3.47,"Los Angeles, California"
2018-12-10,13.85,60.12,1.73,0.0,2.2,3.41,"Los Angeles, California"
2018-12-11,13.45,56.06,2.36,0.0,3.32,3.42,"Los Angeles, California"
2018-12-12,12.47,66.38,1.66,0.0,2.96,3.51,"Los Angeles, California"
2018-12-13,13.94,42.12,3.66,0.0,3.47,3.49,"Los Angeles, California"
2018-12-14,13.85,46.0,2.3,0.0,1.22,3.43,"Los Angeles, California"
2018-12-15,15.12,48.56,1.88,0.0,3.43,3.48,"Los Angeles, California"
2018-12-16,14.39,61.62,1.87,0.0,3.28,3.39,"Los Angeles, California"
2018-12-17,12.74,85.75,1.77,0.26,2.14,3.3,"Los Angeles, California"
2018-12-18,12.96,79.31,2.28,0.0,3.13,3.41,"Los Angeles, California"
2018-12-19,14.79,61.81,2.95,0.0,3.36,3.44,"Los Angeles, California"
2018-12-20,16.44,48.56,1.91,0.0,3.23,3.5,"Los Angeles, California"
2018-12-21,15.05,61.38,1.26,0.0,2.97,3.31,"Los Angeles, California"
2018-12-22,13.99,62.0,2.23,0.02,3.13,3.33,"Los Angeles, California"
2018-12-23,13.97,66.81,1.67,0.04,2.52,3.26,"Los Angeles, California"
2018-12-24,13.05,75.94,2.96,0.51,3.25,3.32,"Los Angeles, California"
2018-12-25,11.57,74.88,5.41,1.42,2.95,3.4,"Los Angeles, California"
2018-12-26,10.58,62.44,3.54,0.0,3.13,3.5,"Los Angeles, California"
2018-12-27,9.12,59.88,4.8,0.0,3.07,3.49,"Los Angeles, California"
2018-12-28,7.37,46.94,5.48,0.0,3.63,3.67,"Los Angeles, California"
2018-12-29,8.28,44.31,3.36,0.0,3.48,3.51,"Los Angeles, California"
2018-12-30,10.52,58.75,2.38,0.0,3.29,3.48,"Los Angeles, California"
2018-12-31,8.4,57.19,4.5,0.08,2.75,3.43,"Los Angeles, California"
2019-01-01,6.12,40.19,6.09,0.0,3.71,3.72,"Los Angeles, California"
2019-01-02,8.43,38.88,2.53,0.0,3.54,3.57,"Los Angeles, California"
2019-01-03,9.48,45.56,2.74,0.0,3.54,3.57,"Los Angeles, California"
2019-01-04,10.65,53.19,2.44,0.0,3.54,3.57,"Los Angeles, California"
2019-01-05,10.58,87.5,4.07,12.45,1.28,3.25,"Los Angeles, California"
2019-01-06,10.1,84.19,2.98,1.21,3.25,3.5,"Los Angeles, California"
2019-01-07,10.76,90.19,3.17,4.68,2.48,3.42,"Los Angeles, California"
2019-01-08,12.64,76.25,2.88,0.03,2.81,3.42,"Los Angeles, California"
2019-01-09,12.89,86.88,2.16,0.08,3.29,3.5,"Los Angeles, California"
2019-01-10,12.48,83.75,1.7,0.15,3.63,3.65,"Los Angeles, California"
2019-01-11,11.33,81.19,2.71,0.16,2.67,3.56,"Los Angeles, California"
2019-01-12,10.48,81.56,2.21,23.76,1.7,3.46,"Los Angeles, California"
2019-01-13,9.78,80.62,2.96,0.08,2.51,3.65,"Los Angeles, California"
2019-01-14,9.98,87.75,4.89,31.65,0.68,3.51,"Los Angeles, California"
2019-01-15,10.91,87.0,4.5,25.9,1.33,3.54,"Los Angeles, California"
2019-01-16,13.24,94.5,4.5,17.38,1.75,3.6,"Los Angeles, California"
2019-01-17,13.28,97.31,4.91,31.6,0.88,3.64,"Los Angeles, California"
2019-01-18,12.36,82.44,2.13,0.15,3.33,3.76,"Los Angeles, California"
2019-01-19,14.56,65.5,3.4,0.0,3.82,3.86,"Los Angeles, California"
2019-01-20,14.63,77.25,2.79,0.05,2.92,3.69,"Los Angeles, California"
2019-01-21,9.41,73.94,6.59,0.11,3.49,4.08,"Los Angeles, California"
2019-01-22,9.09,53.0,5.32,0.0,3.91,4.17,"Los Angeles, California"
2019-01-23,11.17,50.12,2.76,0.03,3.99,4.03,"Los Angeles, California"
2019-01-24,13.83,55.62,3.52,0.0,4.0,4.1,"Los Angeles, California"
2019-01-25,13.28,53.25,3.56,0.0,4.19,4.22,"Los Angeles, California"
2019-01-26,14.35,49.06,3.95,0.0,4.03,4.24,"Los Angeles, California"
2019-01-27,15.45,57.19,2.7,0.0,3.96,4.13,"Los Angeles, California"
2019-01-28,15.95,62.69,1.91,0.0,2.91,4.14,"Los Angeles, California"
2019-01-29,15.34,67.25,2.02,0.0,3.05,3.98,"Los Angeles, California"
2019-01-30,13.56,80.56,1.67,0.13,3.53,4.12,"Los Angeles, California"
2019-01-31,11.28,92.75,3.09,31.95,1.38,3.89,"Los Angeles, California"
2019-02-01,11.73,88.62,3.27,3.62,2.68,4.14,"Los Angeles, California"
2019-02-02,11.2,92.12,7.45,54.01,1.22,4.23,"Los Angeles, California"
2019-02-03,10.55,90.94,4.8,13.66,2.23,4.26,"Los Angeles, California"
2019-02-04,10.52,89.81,6.11,18.43,2.38,4.35,"Los Angeles, California"
